No_CMN,Nom_CMN,PCA1,PCA2,PCA3,PCA4,clust_ward,id
"5402",Bex,-1.32759216648378,-9.41071166009209,-4.39720488742303,-3.91994278414743,"8","268"
"5401",Aigle,3.8095187059505,-7.38772967857591,3.20346941833209,-0.46757665791676,"8","269"
"5415",Yvorne,-1.59812577024547,-0.224388325684987,1.09960897150477,0.710094486864109,"5","270"
"5651",Villars-Sainte-Croix,2.25415538077936,-0.392617156964812,3.30088981743935,1.20446982807866,"7","271"
"5648",Saint-Sulpice (VD),12.9370165521586,0.884362893785548,-2.25256704860035,3.64459099908742,"3","272"
"5589",Prilly,8.52766461764098,-6.97426591123393,5.48328721748631,2.24879674273318,"4","273"
"5583",Crissier,7.00822655355091,-6.07094396459304,3.69470958171419,-0.455270761268892,"4","274"
"5591",Renens (VD),10.1345490080021,-9.24838777966575,6.07564871704045,0.739176708870233,"4","275"
"5635",Ecublens (VD),8.9440975000677,-6.98282189088396,4.74321774285759,0.589249580072185,"4","276"
"5627",Chavannes-près-Renens,11.0970021375871,-6.68987331298026,6.66618026037552,-0.310999334255038,"4","277"
"5624",Bussigny,5.9140551105559,-3.98708199519951,4.68666399624713,-0.131004504702289,"4","278"
"5588",Paudex,8.78564584436835,-0.047831760046952,-1.31034148770532,4.13457320734515,"3","279"
"5590",Pully,9.246689378004,-2.1017861032503,-2.26730791900197,4.19089362624188,"3","280"
"5581",Belmont-sur-Lausanne,5.78881927118065,2.58774696173084,-0.989381008542878,-0.179815914214048,"1","281"
"5604",Forel (Lavaux),-1.11039206079189,0.627228530861298,0.492803145181199,-2.01686481520054,"6","282"
"5606",Lutry,5.33019852574808,0.497116571247576,-2.47699458632752,3.71548923084986,"3","283"
"5601",Chexbres,2.76626330089292,-0.252673805412075,0.227312468452735,3.51979514476409,"1","284"
"5611",Savigny,0.679546792603222,0.460366401427168,-1.86378896383038,0.00127712930888,"1","285"
"5613",Bourg-en-Lavaux,2.54350882242228,1.43967081192098,-1.06829090134891,2.16696098566129,"1","286"
"5607",Puidoux,1.45057550473299,-1.48889417583339,1.44840730626841,-2.89620302082957,"7","287"
"5610",Saint-Saphorin (Lavaux),4.46829814479046,2.1366191037322,0.909162010907102,0.560018060060369,"1","288"
"5609",Rivaz,2.03602399601137,0.625442909063814,1.71853074002097,5.16247216052533,"1","289"
"5792",Montpreveyres,1.40456794185933,1.42047891517063,-0.067095807263778,-3.97636869141323,"6","290"
"5788",Essertes,-1.09353203699115,3.17149790091079,0.918624929186842,-1.27124143005616,"6","291"
"5790",Maracon,-2.80979102883208,2.08906494299163,0.59013157916737,-1.74696123196421,"6","292"
"5806",Jorat-Mézières,-1.12006691764568,0.865315558290953,0.199920448279426,-0.68941733072424,"6","293"
"5805",Oron,-0.748795437476027,-2.10064147891472,1.39447832120901,-1.51671444741243,"7","294"
"5799",Servion,-0.205628629679812,2.02679834725236,-0.28089055923674,-1.36602963439979,"6","295"
"5587",Le Mont-sur-Lausanne,5.81712722116433,-1.01869474050092,-0.202109822590181,0.670149161770857,"4","296"
"5584",Epalinges,7.14438708454051,-2.10940864983639,-2.03178125632222,2.60518401636689,"3","297"
"5586",Lausanne,12.5701513957303,-12.7600382842418,2.62959623329782,-2.23589211946889,"4","298"
"5585",Jouxtens-Mézery,5.59477497010237,2.19733788884052,-3.14361570026533,6.35797012931357,"3","299"
"5582",Cheseaux-sur-Lausanne,1.7718996048391,-0.739496508270021,2.67403470074062,0.920435773317902,"7","300"
"5592",Romanel-sur-Lausanne,2.68046355217377,-2.72338716493388,3.87238437137888,2.65410039585519,"7","301"
